Site,Year,Month,Analyte,Monthly.Mean,Monthly.Max,Monthly.Min
HOL,2017,Sep,Temp,22.957604166666666,26.8,19.4
HOL,2017,Sep,Turb,3.0989340277777777,7.91,-0.13
HOL,2017,Oct,DO.Conc,9.533509212730317,11.49,8.47
HOL,2017,Oct,SpCond,158.70194892473117,181,148
HOL,2017,Oct,Temp,17.980712365591398,21.1,16.3
HOL,2017,Oct,Turb,1.8706888440860214,9.62,-0.15
HOL,2017,Nov,DO.Conc,8.711166666666667,9.76,7.38
HOL,2017,Nov,SpCond,197.15277777777777,279,161
HOL,2017,Nov,Temp,15.230694444444444,17.9,13.6
HOL,2017,Nov,Turb,2.4671770833333335,5.72,1
HOL,2017,Dec,DO.Conc,9.798434139784947,10.75,8.69
HOL,2017,Dec,SpCond,547.4744623655914,787,242
HOL,2017,Dec,Temp,10.302217741935484,13.8,8.7
HOL,2017,Dec,Turb,11.280446908602151,163.42,1.2
HOL,2018,Jan,DO.Conc,9.5574563172043,10.16,8.69
HOL,2018,Jan,SpCond,564.4129704301075,796,365
HOL,2018,Jan,Temp,10.358870967741936,11.5,9
HOL,2018,Jan,Turb,4.517915966386554,11.66,2.05
HOL,2018,Feb,DO.Conc,10.158303571428572,11.28,9.36
HOL,2018,Feb,SpCond,344.11607142857144,413,311
HOL,2018,Feb,Temp,11.572061011904761,13.6,9.4
HOL,2018,Feb,Turb,8.721298363095238,58.7,2.09
HOL,2018,Mar,DO.Conc,10.347795698924731,11.14,9.55
HOL,2018,Mar,SpCond,311.28360215053766,354,233
HOL,2018,Mar,Temp,12.959744623655913,17.1,9.9
HOL,2018,Mar,Turb,4.6037445378151265,24.45,1.19
HOL,2018,Apr,DO.Conc,9.08104513888889,10.42,8.12
HOL,2018,Apr,SpCond,270.2552083333333,341,215
HOL,2018,Apr,Temp,17.510833333333334,19.5,15.4
HOL,2018,Apr,Turb,6.448875,29.14,3.57
HOL,2018,May,DO.Conc,8.575823252688172,9.68,7.43
HOL,2018,May,SpCond,258.9566386554622,324,224
HOL,2018,May,Temp,20.18268907563025,23.5,17.9
HOL,2018,May,Turb,5.282440336134454,53.66,1.83
HOL,2018,Jun,DO.Conc,8.23007638888889,9.53,6.75
HOL,2018,Jun,SpCond,215.6625,264,199
HOL,2018,Jun,Temp,23.257083333333334,25.3,20.7
HOL,2018,Jun,Turb,4.472194444444445,49.65,1.63
HOL,2018,Jul,DO.Conc,8.49675067204301,9.84,6.95
HOL,2018,Jul,SpCond,264.74798387096774,364,208
HOL,2018,Jul,Temp,23.976344086021506,25.4,21.8
HOL,2018,Jul,Turb,4.426760752688172,43.24,1.37
HOL,2018,Aug,DO.Conc,9.061401209677419,10.38,7.05
HOL,2018,Aug,SpCond,520.8746639784946,896,298
HOL,2018,Aug,Temp,23.15295698924731,25.3,20.9
HOL,2018,Aug,Turb,2.1992271505376344,16.01,0.72
HOL,2018,Sep,DO.Conc,9.32995486111111,11.46,8.11
HOL,2018,Sep,SpCond,849.7805555555556,1020,701
HOL,2018,Sep,Temp,21.62527777777778,23.1,20.3
HOL,2018,Sep,Turb,1.5765069444444444,11,0.53
HOL,2018,Oct,DO.Conc,9.408325066768409,11.22,7.92
HOL,2018,Oct,SpCond,794.536436474628,1010,626
HOL,2018,Oct,Temp,18.869324685234645,21.5,16.4
HOL,2018,Oct,Turb,1.3004845478824876,12.25,0.42
HOL,2018,Nov,DO.Conc,9.446322916666666,10.63,8.44
HOL,2018,Nov,SpCond,686.484375,957,559
HOL,2018,Nov,Temp,14.157083333333333,17.6,12.1
HOL,2018,Nov,Turb,1.007579861111111,6.4,0.44
HOL,2018,Dec,DO.Conc,9.275405042016807,10.38,8.1
HOL,2018,Dec,SpCond,839.5364705882353,1170,634
HOL,2018,Dec,Temp,11.082218487394957,12.9,8.6
HOL,2018,Dec,Turb,4.613653781512605,86.73,0.84
HOL,2019,Jan,DO.Conc,9.813709677419356,10.9,8.08
HOL,2019,Jan,SpCond,635.9956317204301,1020,320
HOL,2019,Jan,Temp,9.867943548387096,12.1,7.7
HOL,2019,Jan,Turb,9.627389112903225,96.72,3.95
HOL,2019,Feb,DO.Conc,9.718568120416828,10.66,8.08
HOL,2019,Feb,SpCond,306.3326900810498,376,244
HOL,2019,Feb,Temp,10.415901196449248,12.1,9
HOL,2019,Feb,Turb,10.370266306445387,72.63,5.31
HOL,2019,Mar,DO.Conc,9.431256720430108,10.19,8.76
HOL,2019,Mar,SpCond,311.88978494623655,441,251
HOL,2019,Mar,Temp,13.280712365591398,16.4,10.6
HOL,2019,Mar,Turb,5.945866935483871,55.21,1.87
HOL,2019,Apr,DO.Conc,9.012475694444445,9.82,7.95
HOL,2019,Apr,SpCond,258.11493055555553,379,217
HOL,2019,Apr,Temp,17.7490625,21,15.5
HOL,2019,Apr,Turb,3.632979166666667,36.79,1.35
HOL,2019,May,DO.Conc,8.589038978494624,10.09,7.3
HOL,2019,May,SpCond,203.5866935483871,249,140
HOL,2019,May,Temp,19.36048387096774,21.2,17
HOL,2019,May,Turb,4.691206317204301,35.77,1.67
HOL,2019,Jun,DO.Conc,8.561430555555555,10.62,6.94
HOL,2019,Jun,SpCond,131.05277777777778,182,108
HOL,2019,Jun,Temp,22.972326388888888,24.8,20.3
HOL,2019,Jun,Turb,3.7012122264675233,15.06,1.38
HOL,2019,Jul,DO.Conc,9.065085714285715,10.63,7.88
HOL,2019,Jul,SpCond,140.01882985877606,215,115
HOL,2019,Jul,Temp,24.666476126429053,26.5,22.8
HOL,2019,Jul,Turb,2.5137130376344086,10.24,0
HOL,2019,Aug,DO.Conc,8.660829973118279,10.72,7.25
HOL,2019,Aug,SpCond,217.01814516129033,290,176
HOL,2019,Aug,Temp,25.069959677419355,27.8,23.2
HOL,2019,Aug,Turb,1.8599899193548388,16.14,0.54
HOL,2019,Sep,DO.Conc,9.010430555555555,11.57,7.47
HOL,2019,Sep,SpCond,174.69583333333333,206,157
HOL,2019,Sep,Temp,22.92628472222222,25.3,19.8
HOL,2019,Sep,Turb,1.7368368055555556,7.53,0.57
HOL,2019,Oct,DO.Conc,9.335107526881721,11.4,7.9
HOL,2019,Oct,SpCond,156.39885752688173,194,135
HOL,2019,Oct,Temp,17.770329301075268,20,14.3
HOL,2019,Oct,Turb,2.7892237903225805,84.13,0.51
HOL,2019,Nov,DO.Conc,9.197451388888888,10.73,7.82
HOL,2019,Nov,SpCond,179.04097222222222,224,155
HOL,2019,Nov,Temp,14.282743055555555,16,10.1
HOL,2019,Nov,Turb,3.0645868055555554,35.14,0.73
HOL,2019,Dec,DO.Conc,9.517923387096774,10.66,8.71
HOL,2019,Dec,SpCond,400.5833333333333,549,196
HOL,2019,Dec,Temp,10.837735215053764,12.4,9.3
HOL,2019,Dec,Turb,4.300383064516129,18.36,1.6
HOL,2020,Jan,DO.Conc,10.060520833333333,10.64,9.52
HOL,2020,Jan,SpCond,424.4452284946237,531,348
HOL,2020,Jan,Temp,9.736424731182796,11.6,8.4
HOL,2020,Jan,Turb,4.928766801075269,10.49,2.49
HOL,2020,Feb,DO.Conc,10.311012931034483,11.04,9.83
HOL,2020,Feb,SpCond,329.61889367816093,392,296
HOL,2020,Feb,Temp,11.600215517241379,15.3,8.6
HOL,2020,Feb,Turb,15.7374253865516,239.61,2.27
HOL,2020,Mar,DO.Conc,9.895164650537634,10.93,9.08
HOL,2020,Mar,SpCond,316.099126344086,360,295
HOL,2020,Mar,Temp,14.42741935483871,16.1,12.3
HOL,2020,Mar,Turb,4.237026572485704,43.4,1.25
HOL,2020,Apr,DO.Conc,9.777631944444444,11.25,8.38
HOL,2020,Apr,SpCond,283.4291666666667,307,249
HOL,2020,Apr,Temp,17.369652777777777,21.8,13.6
HOL,2020,Apr,Turb,2.885015630427232,34.96,1.16
HOL,2020,May,DO.Conc,8.999596774193549,11.45,7.13
HOL,2020,May,SpCond,262.47983870967744,306,242
HOL,2020,May,Temp,21.261693548387097,25,18.9
HOL,2020,May,Turb,3.1359375,16.58,1.16
HOL,2020,Jun,DO.Conc,8.85501388888889,11.11,7.11
HOL,2020,Jun,SpCond,244.49895833333332,268,234
HOL,2020,Jun,Temp,23.419270833333332,26.1,20.9
HOL,2020,Jun,Turb,2.843097222222222,13.16,0.94
HOL,2020,Jul,DO.Conc,9.07316196236559,10.59,7.68
HOL,2020,Jul,SpCond,318.74798387096774,531,232
HOL,2020,Jul,Temp,23.94815188172043,26.1,21.7
HOL,2020,Jul,Turb,2.348054435483871,38.13,0.54
HOL,2020,Aug,DO.Conc,8.724381720430108,11.33,6.3
HOL,2020,Aug,SpCond,560.8377016129032,1100,402
HOL,2020,Aug,Temp,24.79700940860215,27.7,22.3
HOL,2020,Aug,Turb,2.4507731092436975,20.24,0.81
HOL,2020,Sep,DO.Conc,9.08788888888889,11.23,6.76
HOL,2020,Sep,SpCond,871.3527777777778,1220,631
HOL,2020,Sep,Temp,22.462083333333332,25,21.2
HOL,2020,Sep,Turb,2.367486111111111,37.07,1.02
HOL,2020,Oct,DO.Conc,8.572540322580645,10.68,7.31
HOL,2020,Oct,SpCond,697.3504704301075,929,577
HOL,2020,Oct,Temp,20.441700268817204,23.8,15
HOL,2020,Oct,Turb,1.9858870967741935,34.32,0.49
HOL,2020,Nov,DO.Conc,9.259850694444445,10.62,7.59
HOL,2020,Nov,SpCond,746.1680555555556,1000,640
HOL,2020,Nov,Temp,13.900590277777777,17.4,11
HOL,2020,Nov,Turb,1.6745833333333333,46.77,0.28
HOL,2020,Dec,DO.Conc,9.672046370967742,10.28,8.9
HOL,2020,Dec,SpCond,790.823252688172,1050,692
HOL,2020,Dec,Temp,10.116868279569893,11.5,8.6
HOL,2020,Dec,Turb,2.743592069892473,22.28,1.06
HOL,2021,Jan,DO.Conc,9.764640456989246,10.72,8.95
HOL,2021,Jan,SpCond,838.6354166666666,1040,706
HOL,2021,Jan,Temp,9.565288978494623,11.2,8.3
HOL,2021,Jan,Turb,7.685346334902488,65.27,1.41
HOL,2021,Feb,DO.Conc,9.70492931547619,10.25,9.22
HOL,2021,Feb,SpCond,653.6168154761905,914,468
HOL,2021,Feb,Temp,11.165587797619047,12.5,9.5
HOL,2021,Feb,Turb,9.033947172619047,79.99,3.24
HOL,2021,Mar,DO.Conc,9.7821467025572,10.36,9.07
HOL,2021,Mar,SpCond,459.96265141318975,517,383
HOL,2021,Mar,Temp,13.157907133243606,16.3,11.7
HOL,2021,Mar,Turb,6.13042732166891,38.81,2.19
HOL,2021,Apr,DO.Conc,9.100809027777778,10.3,7.46
HOL,2021,Apr,SpCond,394.20208333333335,444,344
HOL,2021,Apr,Temp,17.511458333333334,19.8,15.1
HOL,2021,Apr,Turb,3.4572118055555556,15.91,1.17
HOL,2021,May,DO.Conc,8.32457997311828,9.68,5.99
HOL,2021,May,SpCond,505.89516129032256,695,378
HOL,2021,May,Temp,20.377049731182797,23.2,17.8
HOL,2021,May,Turb,5.281189516129032,31.77,1.46
HOL,2021,Jun,DO.Conc,7.4818125,8.97,5.88
HOL,2021,Jun,SpCond,754.7270833333333,986,579
HOL,2021,Jun,Temp,23.001597222222223,25.2,20.2
HOL,2021,Jun,Turb,5.1554618055555554,24.06,1.93
HOL,2021,Jul,DO.Conc,7.61625,9.51,5.26
HOL,2021,Jul,SpCond,719.8521505376344,942,591
HOL,2021,Jul,Temp,24.676915322580644,25.9,23.2
HOL,2021,Jul,Turb,6.57673949579832,27.3,1.94
HOL,2021,Aug,DO.Conc,7.645831932773109,9.99,5.66
HOL,2021,Aug,SpCond,615.9368067226891,831,497
HOL,2021,Aug,Temp,23.551865546218487,24.8,21.5
HOL,2021,Aug,Turb,7.290063930013459,33.02,1.99
HOL,2021,Sep,DO.Conc,7.478670138888889,9.68,5.95
HOL,2021,Sep,SpCond,613.3177083333334,906,500
HOL,2021,Sep,Temp,22.613368055555554,24.6,20
HOL,2021,Sep,Turb,3.8510670837678136,13.56,1.44
HOL,2021,Oct,DO.Conc,8.422879704301076,9.61,2.85
HOL,2021,Oct,SpCond,802.9801747311828,1190,549
HOL,2021,Oct,Temp,18.15201612903226,21.8,15.7
HOL,2021,Oct,Turb,2.879108044429485,37.92,1.09
HOL,2021,Nov,DO.Conc,7.663537387017255,8.99,6.55
HOL,2021,Nov,SpCond,603.5620377978636,943,496
HOL,2021,Nov,Temp,15.180895645028759,17.7,13.3
HOL,2021,Nov,Turb,3.1892235004108462,13.95,1.53
HOL,2021,Dec,DO.Conc,9.184877228388833,10.29,7.7
HOL,2021,Dec,SpCond,634.9138916918937,960,488
HOL,2021,Dec,Temp,10.853077699293642,13.7,8.6
HOL,2021,Dec,Turb,3.5476312247644683,34.18,1.27
MDM,2015,Jan,Chl.a,NA,-Inf,Inf
MDM,2015,Jan,Flow,-2638.0027217741936,13100,-18000
MDM,2015,Jan,SpCond,361.61922428330524,439,325
MDM,2015,Jan,Temp,9.52043844856661,11,8
MDM,2015,Jan,Turb,8.94005905511811,17.1,6.2
MDM,2015,Feb,Chl.a,NA,-Inf,Inf
MDM,2015,Feb,Flow,-2428.511235119048,13500,-18800
MDM,2015,Feb,SpCond,402.06145251396646,485,354
MDM,2015,Feb,Temp,13.116840536512667,15,10.7
MDM,2015,Feb,Turb,NA,-Inf,Inf
MDM,2015,Mar,Chl.a,NA,-Inf,Inf
MDM,2015,Mar,Flow,-1564.4025841550492,13200,-16200
MDM,2015,Mar,SpCond,360.2503360215054,419,338
MDM,2015,Mar,Temp,16.729368279569893,19.9,13.5
MDM,2015,Mar,Turb,NA,-Inf,Inf
MDM,2015,Apr,Chl.a,NA,-Inf,Inf
MDM,2015,Apr,Flow,-925.6187847222222,13300,-16300
MDM,2015,Apr,SpCond,436.4029902642559,582,371
MDM,2015,Apr,Temp,18.366353840806397,21.5,16.3
MDM,2015,Apr,Turb,NA,-Inf,Inf
MDM,2015,May,Chl.a,NA,-Inf,Inf
MDM,2015,May,Flow,-734.5397177419355,13500,-15900
MDM,2015,May,SpCond,636.3973063973064,837,533
MDM,2015,May,Temp,20.959057239057238,23,19.2
MDM,2015,May,Turb,NA,-Inf,Inf
MDM,2015,Jun,Chl.a,NA,-Inf,Inf
MDM,2015,Jun,Flow,-666.3895833333333,13900,-15400
MDM,2015,Jun,SpCond,655.5638705186217,836,531
MDM,2015,Jun,Temp,24.308281141266527,26.6,21.4
MDM,2015,Jun,Turb,NA,-Inf,Inf
MDM,2015,Jul,Chl.a,NA,-Inf,Inf
MDM,2015,Jul,Flow,-721.6616907563025,14500,-16900
MDM,2015,Jul,SpCond,606.9633490248823,732,430
MDM,2015,Jul,Temp,25.545628782784128,26.8,24.1
MDM,2015,Jul,Turb,NA,-Inf,Inf
MDM,2015,Aug,Chl.a,NA,-Inf,Inf
MDM,2015,Aug,Flow,-902.5973340143003,14700,-16700
MDM,2015,Aug,SpCond,638.7685028725921,710,535
MDM,2015,Aug,Temp,25.139757003037463,26.6,23.9
MDM,2015,Aug,Turb,NA,-Inf,Inf
MDM,2015,Sep,Chl.a,NA,-Inf,Inf
MDM,2015,Sep,Flow,-1185.9645938173976,14300,-16800
MDM,2015,Sep,SpCond,573.8181502086231,638,497
MDM,2015,Sep,Temp,23.578852173913045,25.3,22.2
MDM,2015,Sep,Turb,NA,-Inf,Inf
MDM,2015,Oct,Chl.a,NA,-Inf,Inf
MDM,2015,Oct,Flow,-939.4909610215054,14200,-16600
MDM,2015,Oct,SpCond,622.0655241935484,743,573
MDM,2015,Oct,Temp,21.67130376344086,23,19.8
MDM,2015,Oct,Turb,NA,-Inf,Inf
MDM,2015,Nov,Chl.a,NA,-Inf,Inf
MDM,2015,Nov,Flow,-1069.5760520833333,14900,-17100
MDM,2015,Nov,SpCond,629.5734729493892,756,556
MDM,2015,Nov,Temp,15.698819444444444,20.4,11.8
MDM,2015,Nov,Turb,NA,-Inf,Inf
MDM,2015,Dec,Chl.a,NA,-Inf,Inf
MDM,2015,Dec,Flow,-1169.5383298392733,15800,-17300
MDM,2015,Dec,SpCond,662.6465836418714,802,594
MDM,2015,Dec,Temp,11.28782784129119,12.6,9.4
MDM,2015,Dec,Turb,NA,-Inf,Inf
MDM,2016,Jan,Chl.a,NA,-Inf,Inf
MDM,2016,Jan,Flow,-2223.150521183591,14900,-20800
MDM,2016,Jan,SpCond,519.1602822580645,685,446
MDM,2016,Jan,Temp,11.215826612903225,13.8,9
MDM,2016,Jan,Turb,NA,-Inf,Inf
MDM,2016,Feb,Chl.a,NA,-Inf,Inf
MDM,2016,Feb,Flow,-2534.0545977011493,13900,-20300
MDM,2016,Feb,SpCond,367.52389507725474,493,301
MDM,2016,Feb,Temp,14.430711206896552,17.3,11.7
MDM,2016,Feb,Turb,NA,-Inf,Inf
MDM,2016,Mar,Chl.a,NA,-Inf,Inf
MDM,2016,Mar,Flow,-2844.430678763441,13200,-19800
MDM,2016,Mar,SpCond,334.2881698685541,408,285
MDM,2016,Mar,Temp,17.267664872139974,19.2,15.8
MDM,2016,Mar,Turb,NA,-Inf,Inf
MDM,2016,Apr,Chl.a,NA,-Inf,Inf
MDM,2016,Apr,Flow,-1173.4261458333333,13400,-17800
MDM,2016,Apr,SpCond,344.95302713987473,473,275
MDM,2016,Apr,Temp,20.183993055555554,22,18.1
MDM,2016,Apr,Turb,NA,-Inf,Inf
MDM,2016,May,Chl.a,NA,-Inf,Inf
MDM,2016,May,Flow,-1511.198238655462,12900,-18000
MDM,2016,May,SpCond,361.005410889415,467,290
MDM,2016,May,Temp,21.54817813765182,24,19.8
MDM,2016,May,Turb,NA,-Inf,Inf
MDM,2016,Jun,Chl.a,NA,-Inf,Inf
MDM,2016,Jun,Flow,-2994.8565625,12900,-19500
MDM,2016,Jun,SpCond,243.60167422392746,308,197
MDM,2016,Jun,Temp,23.692222222222224,25.9,21.5
MDM,2016,Jun,Turb,NA,-Inf,Inf
MDM,2016,Jul,Chl.a,NA,-Inf,Inf
MDM,2016,Jul,Flow,-4336.088350134409,13100,-20700
MDM,2016,Jul,SpCond,202.46298788694483,287,184
MDM,2016,Jul,Temp,24.793682795698924,26.3,23.6
MDM,2016,Jul,Turb,NA,-Inf,Inf
MDM,2016,Aug,Chl.a,NA,-Inf,Inf
MDM,2016,Aug,Flow,-5625.719085714286,12900,-20700
MDM,2016,Aug,SpCond,233.9427030670711,323,189
MDM,2016,Aug,Temp,23.744208754208753,25.7,21.5
MDM,2016,Aug,Turb,NA,-Inf,Inf
MDM,2016,Sep,Chl.a,NA,-Inf,Inf
MDM,2016,Sep,Flow,-5515.761076388889,11800,-19800
MDM,2016,Sep,SpCond,380.883008356546,461,268
MDM,2016,Sep,Temp,22.02670138888889,23.6,20.7
MDM,2016,Sep,Turb,NA,-Inf,Inf
MDM,2016,Oct,Chl.a,NA,-Inf,Inf
MDM,2016,Oct,Flow,-3847.496085349462,12000,-18600
MDM,2016,Oct,SpCond,441.4895833333333,521,394
MDM,2016,Oct,Temp,18.87442876344086,21.4,17.7
MDM,2016,Oct,Turb,NA,-Inf,Inf
MDM,2016,Nov,Chl.a,NA,-Inf,Inf
MDM,2016,Nov,Flow,-3906.0784375,13500,-19100
MDM,2016,Nov,SpCond,370.8374801482266,596,307
MDM,2016,Nov,Temp,16.1765625,18.6,12.5
MDM,2016,Nov,Turb,NA,-Inf,Inf
MDM,2016,Dec,Chl.a,NA,-Inf,Inf
MDM,2016,Dec,Flow,-4376.3361559139785,12500,-21000
MDM,2016,Dec,SpCond,364.66806722689074,521,231
MDM,2016,Dec,Temp,10.232783574554022,12.4,8.2
MDM,2016,Dec,Turb,NA,-Inf,Inf
MDM,2017,Jan,Chl.a,NA,-Inf,Inf
MDM,2017,Jan,Flow,-3279.763542857143,14500,-23800
MDM,2017,Jan,SpCond,272.72280229033345,439,212
MDM,2017,Jan,Temp,9.546249579549277,10.9,8.1
MDM,2017,Jan,Turb,NA,-Inf,Inf
MDM,2017,Feb,Chl.a,NA,-Inf,Inf
MDM,2017,Feb,Flow,2385.2038616071427,20500,-23800
MDM,2017,Feb,SpCond,235.70572916666666,347,178
MDM,2017,Feb,Temp,11.911309523809523,13.4,9.9
MDM,2017,Feb,Turb,NA,-Inf,Inf
MDM,2017,Mar,Chl.a,NA,-Inf,Inf
MDM,2017,Mar,Flow,7365.641499159664,19200,-14900
MDM,2017,Mar,SpCond,169.18699460916443,223,142
MDM,2017,Mar,Temp,14.17516846361186,16.8,11.6
MDM,2017,Mar,Turb,NA,-Inf,Inf
MDM,2017,Apr,Chl.a,NA,-Inf,Inf
MDM,2017,Apr,Flow,3954.5803819444445,18500,-18800
MDM,2017,Apr,SpCond,148.2201388888889,174,124
MDM,2017,Apr,Temp,15.594722222222222,17.7,14.1
MDM,2017,Apr,Turb,NA,-Inf,Inf
MDM,2017,May,Chl.a,NA,-Inf,Inf
MDM,2017,May,Flow,1346.569314516129,16900,-20600
MDM,2017,May,SpCond,136.30904183535762,179,114
MDM,2017,May,Temp,19.552612066059993,21.3,16.7
MDM,2017,May,Turb,NA,-Inf,Inf
MDM,2017,Jun,Chl.a,NA,-Inf,Inf
MDM,2017,Jun,Flow,-2979.5400833622784,12700,-22200
MDM,2017,Jun,SpCond,140.64050017367143,172,117
MDM,2017,Jun,Temp,22.606495310871832,26.2,19.2
MDM,2017,Jun,Turb,NA,-Inf,Inf
MDM,2017,Jul,Chl.a,NA,-Inf,Inf
MDM,2017,Jul,Flow,-4608.8277384563535,14800,-22300
MDM,2017,Jul,SpCond,126.78855218855219,153,105
MDM,2017,Jul,Temp,24.89875420875421,26.3,23.3
MDM,2017,Jul,Turb,NA,-Inf,Inf
MDM,2017,Aug,Chl.a,NA,-Inf,Inf
MDM,2017,Aug,Flow,-5725.822150537634,10800,-21900
MDM,2017,Aug,SpCond,160.5554435483871,202,134
MDM,2017,Aug,Temp,24.584375,26.1,22.9
MDM,2017,Aug,Turb,NA,-Inf,Inf
MDM,2017,Sep,Chl.a,NA,-Inf,Inf
MDM,2017,Sep,Flow,-4803.058586805556,11800,-19700
MDM,2017,Sep,SpCond,179.19791666666666,219,160
MDM,2017,Sep,Temp,23.129236111111112,25.8,20
MDM,2017,Sep,Turb,NA,-Inf,Inf
MDM,2017,Oct,Chl.a,NA,-Inf,Inf
MDM,2017,Oct,Flow,-2946.7953445378153,12800,-18100
MDM,2017,Oct,SpCond,202.0704177897574,261,151
MDM,2017,Oct,Temp,18.0919474393531,20.8,16.7
MDM,2017,Oct,Turb,NA,-Inf,Inf
MDM,2017,Nov,Chl.a,NA,-Inf,Inf
MDM,2017,Nov,Flow,-3767.528357638889,13700,-18600
MDM,2017,Nov,SpCond,229.1125,268,193
MDM,2017,Nov,Temp,15.2659375,17.6,13.5
MDM,2017,Nov,Turb,NA,-Inf,Inf
MDM,2017,Dec,Chl.a,NA,-Inf,Inf
MDM,2017,Dec,Flow,-4034.443961943595,13800,-20400
MDM,2017,Dec,SpCond,336.52321668909826,528,217
MDM,2017,Dec,Temp,10.557907133243607,13.8,8.8
MDM,2017,Dec,Turb,NA,-Inf,Inf
MDM,2018,Jan,Chl.a,NA,-Inf,Inf
MDM,2018,Jan,Flow,-2954.802620967742,14700,-18300
MDM,2018,Jan,SpCond,440.772130595759,564,364
MDM,2018,Jan,Temp,10.43682261864692,11.4,9.1
MDM,2018,Jan,Turb,NA,-Inf,Inf
MDM,2018,Feb,Chl.a,NA,-Inf,Inf
MDM,2018,Feb,Flow,-1785.1966852678572,14100,-17500
MDM,2018,Feb,SpCond,376.66517857142856,409,333
MDM,2018,Feb,Temp,11.79594494047619,13.6,9.9
MDM,2018,Feb,Turb,NA,-Inf,Inf
MDM,2018,Mar,Chl.a,NA,-Inf,Inf
MDM,2018,Mar,Flow,-2867.4177755376345,13100,-18800
MDM,2018,Mar,SpCond,423.38051904280417,496,347
MDM,2018,Mar,Temp,12.990428041793058,16.6,10.1
MDM,2018,Mar,Turb,NA,-Inf,Inf
MDM,2018,Apr,Chl.a,NA,-Inf,Inf
MDM,2018,Apr,Flow,-708.8082986360373,13900,-16600
MDM,2018,Apr,SpCond,331.00138985406534,410,294
MDM,2018,Apr,Temp,17.812921153178188,20.3,15.9
MDM,2018,Apr,Turb,NA,-Inf,Inf
MDM,2018,May,Chl.a,NA,-Inf,Inf
MDM,2018,May,Flow,-919.7614583333333,14400,-17800
MDM,2018,May,SpCond,310.8256479299899,358,276
MDM,2018,May,Temp,20.792659932659934,23.1,18.5
MDM,2018,May,Turb,NA,-Inf,Inf
MDM,2018,Jun,Chl.a,NA,-Inf,Inf
MDM,2018,Jun,Flow,-2519.775684027778,13200,-19200
MDM,2018,Jun,SpCond,244.87743055555555,294,207
MDM,2018,Jun,Temp,23.642569444444444,26,20.8
MDM,2018,Jun,Turb,NA,-Inf,Inf
MDM,2018,Jul,Chl.a,NA,-Inf,Inf
MDM,2018,Jul,Flow,-3846.5749126344085,12000,-21700
MDM,2018,Jul,SpCond,207.84185733512786,247,174
MDM,2018,Jul,Temp,25.061318533467876,26.3,23.9
MDM,2018,Jul,Turb,NA,-Inf,Inf
MDM,2018,Aug,Chl.a,NA,-Inf,Inf
MDM,2018,Aug,Flow,-6019.660719086021,10300,-21300
MDM,2018,Aug,SpCond,240.47479838709677,342,189
MDM,2018,Aug,Temp,23.951411290322582,26.8,21.9
MDM,2018,Aug,Turb,NA,-Inf,Inf
MDM,2018,Sep,Chl.a,NA,-Inf,Inf
MDM,2018,Sep,Flow,-5737.342611111111,10400,-20200
MDM,2018,Sep,SpCond,348.40626086956524,402,293
MDM,2018,Sep,Temp,21.9884133611691,24.1,20.8
MDM,2018,Sep,Turb,NA,-Inf,Inf
MDM,2018,Oct,Chl.a,NA,-Inf,Inf
MDM,2018,Oct,Flow,-4492.530678763441,11000,-18400
MDM,2018,Oct,SpCond,359.16969086021504,449,332
MDM,2018,Oct,Temp,19.13380376344086,21.6,16.8
MDM,2018,Oct,Turb,NA,-Inf,Inf
MDM,2018,Nov,Chl.a,NA,-Inf,Inf
MDM,2018,Nov,Flow,-2007.0290277777779,13800,-17000
MDM,2018,Nov,SpCond,366.5513888888889,502,327
MDM,2018,Nov,Temp,14.342291666666666,17.4,12.3
MDM,2018,Nov,Turb,NA,-Inf,Inf
MDM,2018,Dec,Chl.a,NA,-Inf,Inf
MDM,2018,Dec,Flow,-3532.619354404842,13000,-19300
MDM,2018,Dec,SpCond,442.6102891728312,648,373
MDM,2018,Dec,Temp,11.330564895763281,13,8.9
MDM,2018,Dec,Turb,NA,-Inf,Inf
MDM,2019,Jan,Chl.a,NA,-Inf,Inf
MDM,2019,Jan,Flow,-2886.7230174731185,13700,-19900
MDM,2019,Jan,SpCond,479.10719086021504,682,358
MDM,2019,Jan,Temp,9.970127688172044,12.1,8.1
MDM,2019,Jan,Turb,NA,-Inf,Inf
MDM,2019,Feb,Chl.a,NA,-Inf,Inf
MDM,2019,Feb,Flow,-2791.6731559359882,14900,-22000
MDM,2019,Feb,SpCond,341.73637042569084,418,247
MDM,2019,Feb,Temp,10.6035434539351,12,9.5
MDM,2019,Feb,Turb,NA,-Inf,Inf
MDM,2019,Mar,Chl.a,NA,-Inf,Inf
MDM,2019,Mar,Flow,-318.50717741935483,16400,-20300
MDM,2019,Mar,SpCond,274.726814516129,377,238
MDM,2019,Mar,Temp,13.337533602150538,16.5,10.8
MDM,2019,Mar,Turb,NA,-Inf,Inf
MDM,2019,Apr,Chl.a,NA,-Inf,Inf
MDM,2019,Apr,Flow,1001.0248002778743,15400,-17600
MDM,2019,Apr,SpCond,223.6482254697286,352,179
MDM,2019,Apr,Temp,17.5624913013222,21.7,14.8
MDM,2019,Apr,Turb,NA,-Inf,Inf
MDM,2019,May,Chl.a,NA,-Inf,Inf
MDM,2019,May,Flow,726.4187668463612,16300,-18600
MDM,2019,May,SpCond,195.44926075268816,266,127
